sample_idx,park_size,park_quality,park_proximity,park_function,p_kipp,median_kipp_time
3024,10000.0,0.42244141791015866,2.0,greenway,0.0,50.0
3025,10000.0,0.6510925721377134,2.0,greenway,0.0,50.0
3026,10000.0,0.42244141791015866,2.0,greenway,0.0,50.0
3027,10000.0,0.42244141791015866,2.0,greenway,0.2,29.0
3028,10000.0,0.6510925721377134,2.0,greenway,0.4,26.0
3029,10000.0,0.6510925721377134,2.0,greenway,0.2,28.0
3030,10000.0,0.6479434536769987,2.0,recreation,0.0,50.0
3031,10000.0,0.28392939511686566,2.0,recreation,0.2,27.0
3032,10000.0,0.6479434536769987,2.0,sports,0.0,50.0
3033,10000.0,0.6479434536769987,2.0,sports,0.4,27.5
3034,10000.0,0.28392939511686566,2.0,recreation,0.2,27.0
3035,10000.0,0.28392939511686566,2.0,sports,0.2,34.0
3036,10000.0,0.7382192615419627,2.0,sports,0.2,28.0
3037,10000.0,0.6110955227166415,2.0,sports,0.2,24.0
3038,10000.0,0.7382192615419627,2.0,greenway,0.0,50.0
3039,10000.0,0.7382192615419627,2.0,greenway,0.0,50.0
3040,10000.0,0.6110955227166415,2.0,sports,0.4,29.0
3041,10000.0,0.6110955227166415,2.0,greenway,0.0,50.0
3042,10000.0,0.21014587692916395,2.0,sports,0.2,31.0
3043,10000.0,0.3801627116277814,2.0,sports,0.2,29.0
3044,10000.0,0.21014587692916395,2.0,recreation,0.2,33.0
3045,10000.0,0.21014587692916395,2.0,recreation,0.0,50.0
3046,10000.0,0.3801627116277814,2.0,sports,0.2,30.0
3047,10000.0,0.3801627116277814,2.0,recreation,0.2,30.0
3048,10000.0,0.3229064971208573,2.0,greenway,0.2,30.0
3049,10000.0,0.2252847071737051,2.0,greenway,0.2,30.0
3050,10000.0,0.3229064971208573,2.0,recreation,0.2,33.0
3051,10000.0,0.3229064971208573,2.0,recreation,0.2,29.0
3052,10000.0,0.2252847071737051,2.0,greenway,0.2,28.0
3053,10000.0,0.2252847071737051,2.0,recreation,0.0,50.0
3054,10000.0,0.7004591755568983,2.0,recreation,0.0,50.0
3055,10000.0,0.7471354076638819,2.0,recreation,0.0,50.0
3056,10000.0,0.7004591755568983,2.0,sports,0.2,24.0
3057,10000.0,0.7004591755568983,2.0,sports,0.6,29.0
3058,10000.0,0.7471354076638819,2.0,recreation,0.2,30.0
3059,10000.0,0.7471354076638819,2.0,sports,0.0,50.0
3060,10000.0,0.535703537426889,2.0,greenway,0.0,50.0
3061,10000.0,0.4386963907629252,2.0,greenway,0.0,50.0
3062,10000.0,0.535703537426889,2.0,sports,0.0,50.0
3063,10000.0,0.535703537426889,2.0,sports,0.2,30.0
3064,10000.0,0.4386963907629252,2.0,greenway,0.4,29.0
3065,10000.0,0.4386963907629252,2.0,sports,0.0,50.0
3066,10000.0,0.4596807954832912,2.0,recreation,0.0,50.0
3067,10000.0,0.5149416806176306,2.0,recreation,0.0,50.0
3068,10000.0,0.4596807954832912,2.0,greenway,0.0,50.0
3069,10000.0,0.4596807954832912,2.0,greenway,0.2,23.0
3070,10000.0,0.5149416806176306,2.0,recreation,0.2,33.0
3071,10000.0,0.5149416806176306,2.0,greenway,0.4,25.5
